
Embedding length is 200.

Loading embeddings...
Done.
 Embedding vocabulary: 37808.

Epoch: [1][310/539]	Batch Time 0.059 (0.062)	Data Load Time 0.002 (0.004)	Loss 0.9182 (0.8251)	Accuracy 0.605 (0.637)
Epoch: [1][320/539]	Batch Time 0.059 (0.062)	Data Load Time 0.001 (0.004)	Loss 0.8361 (0.8245)	Accuracy 0.633 (0.637)
Epoch: [1][330/539]	Batch Time 0.062 (0.062)	Data Load Time 0.001 (0.004)	Loss 0.8293 (0.8252)	Accuracy 0.633 (0.637)
Epoch: [1][340/539]	Batch Time 0.058 (0.062)	Data Load Time 0.002 (0.004)	Loss 0.8531 (0.8257)	Accuracy 0.648 (0.637)
Epoch: [1][350/539]	Batch Time 0.061 (0.062)	Data Load Time 0.001 (0.004)	Loss 0.7862 (0.8254)	Accuracy 0.672 (0.637)
Epoch: [1][360/539]	Batch Time 0.055 (0.062)	Data Load Time 0.001 (0.003)	Loss 0.8967 (0.8260)	Accuracy 0.586 (0.637)
Epoch: [1][370/539]	Batch Time 0.068 (0.062)	Data Load Time 0.001 (0.003)	Loss 0.7937 (0.8261)	Accuracy 0.621 (0.637)
Epoch: [1][380/539]	Batch Time 0.054 (0.061)	Data Load Time 0.001 (0.003)	Loss 0.7844 (0.8262)	Accuracy 0.703 (0.637)
Epoch: [1][390/539]	Batch Time 0.058 (0.061)	Data Load Time 0.001 (0.003)	Loss 0.7546 (0.8265)	Accuracy 0.668 (0.637)
Epoch: [1][400/539]	Batch Time 0.056 (0.061)	Data Load Time 0.001 (0.003)	Loss 0.7865 (0.8268)	Accuracy 0.652 (0.637)
Epoch: [1][410/539]	Batch Time 0.058 (0.061)	Data Load Time 0.001 (0.003)	Loss 0.8113 (0.8268)	Accuracy 0.660 (0.637)
Epoch: [1][420/539]	Batch Time 0.056 (0.061)	Data Load Time 0.001 (0.003)	Loss 0.8078 (0.8269)	Accuracy 0.648 (0.637)
Epoch: [1][430/539]	Batch Time 0.061 (0.061)	Data Load Time 0.001 (0.003)	Loss 0.7249 (0.8262)	Accuracy 0.668 (0.637)
Epoch: [1][440/539]	Batch Time 0.058 (0.061)	Data Load Time 0.001 (0.003)	Loss 0.8435 (0.8264)	Accuracy 0.633 (0.637)
Epoch: [1][450/539]	Batch Time 0.055 (0.061)	Data Load Time 0.001 (0.003)	Loss 0.7341 (0.8260)	Accuracy 0.695 (0.637)
Epoch: [1][460/539]	Batch Time 0.062 (0.061)	Data Load Time 0.001 (0.003)	Loss 0.8391 (0.8260)	Accuracy 0.656 (0.637)
